,spot,x,y,rmse,pcc,snr,model,cvFold
23x26,23x26,23,26,2.230160417327657,0.42611683417612195,2.6242233385638007,knnSmooth,3
24x8,24x8,24,8,2.36397455817716,0.4979654994611272,2.6285317630192138,knnSmooth,3
24x9,24x9,24,9,3.455509828550508,0.4851550614726207,1.9439524825905083,knnSmooth,3
24x10,24x10,24,10,2.7485892689148925,0.5493420168935552,2.4179978462939458,knnSmooth,3
24x11,24x11,24,11,2.4261808363593746,0.5740176112277501,2.5042166450459944,knnSmooth,3
24x12,24x12,24,12,2.274809282890099,0.5491780218518962,2.436255512730195,knnSmooth,3
24x13,24x13,24,13,3.6607312633091076,0.5570180061168516,1.8512222083043905,knnSmooth,3
24x14,24x14,24,14,3.145403109151017,0.517539160418547,2.2518968406251445,knnSmooth,3
24x15,24x15,24,15,4.194607970717806,0.5890132374712469,1.6062790652578156,knnSmooth,3
24x16,24x16,24,16,2.2617378544714315,0.5232465014757789,2.701924727921568,knnSmooth,3
24x17,24x17,24,17,3.1716091593597313,0.5192760548027338,2.279625192731717,knnSmooth,3
24x18,24x18,24,18,3.0907548283618507,0.5225026111781557,2.359102784019457,knnSmooth,3
24x19,24x19,24,19,3.987059896983627,0.4573603682031421,2.019938765174135,knnSmooth,3
24x20,24x20,24,20,3.839623262783403,0.49151939881076717,1.7157429196586356,knnSmooth,3
24x21,24x21,24,21,2.583613317722233,0.6329832890820459,2.3587138322380254,knnSmooth,3
24x22,24x22,24,22,2.9136996365985395,0.6071553993378067,2.172126023142021,knnSmooth,3
24x23,24x23,24,23,2.7842577376797193,0.5980599173106044,2.390087397478866,knnSmooth,3
24x24,24x24,24,24,2.6895545078771708,0.587032112560892,2.568661999967727,knnSmooth,3
24x25,24x25,24,25,3.427610620266667,0.5377588485280114,2.0638246938615676,knnSmooth,3
25x9,25x9,25,9,4.639218816071224,0.40882052943815445,1.6183916308953916,knnSmooth,3
25x10,25x10,25,10,4.464221742690235,0.41198794092335334,1.5983412085288,knnSmooth,3
25x11,25x11,25,11,3.3054256588163957,0.4550798889516515,2.3275120285702857,knnSmooth,3
25x12,25x12,25,12,3.460012249370711,0.5306207960095837,2.1109765806277845,knnSmooth,3
25x13,25x13,25,13,3.908676447222201,0.4586244910858121,1.7927382385292443,knnSmooth,3
25x14,25x14,25,14,2.946139597365561,0.503190710056862,2.532927245224079,knnSmooth,3
25x15,25x15,25,15,3.6977125094875953,0.5583417256601563,1.8619598411449565,knnSmooth,3
25x16,25x16,25,16,4.5071193794159905,0.4986577081467349,1.6500341122588837,knnSmooth,3
25x17,25x17,25,17,5.8517555377270805,0.5674306002897502,0.9558749518735425,knnSmooth,3
25x18,25x18,25,18,4.015521484319305,0.49320714169378205,1.7394285172811632,knnSmooth,3
25x19,25x19,25,19,3.6657187607613446,0.4968455369739832,2.0661356861311977,knnSmooth,3
25x20,25x20,25,20,2.5046670334339733,0.523500323089085,2.5176878880497178,knnSmooth,3
25x21,25x21,25,21,3.0024813974335247,0.62713790921645,2.082593630523419,knnSmooth,3
25x22,25x22,25,22,3.0841027117462545,0.670673708195206,2.073515962185237,knnSmooth,3
25x23,25x23,25,23,2.90165532424085,0.6091058084728879,2.2641530404193775,knnSmooth,3
25x24,25x24,25,24,3.02136716557195,0.5954484106642115,2.204542480283598,knnSmooth,3
26x11,26x11,26,11,5.663457245808537,0.45088486000008465,1.1126436382952238,knnSmooth,3
26x12,26x12,26,12,2.353066337033194,0.5067073649542427,2.6610570166134715,knnSmooth,3
26x13,26x13,26,13,4.901181806864375,0.4637395925233049,1.2715153947401712,knnSmooth,3
26x14,26x14,26,14,2.9944081612534963,0.5028301822683137,2.5531477630725794,knnSmooth,3
26x15,26x15,26,15,3.0364929744171585,0.4883982108262675,2.1815880123631075,knnSmooth,3
26x16,26x16,26,16,4.313811779797234,0.5094382390967251,1.6308929054904924,knnSmooth,3
26x17,26x17,26,17,4.442192386398578,0.48541769680650687,1.4801668633309935,knnSmooth,3
26x18,26x18,26,18,4.003195430824099,0.5186989854717242,1.6811908081594802,knnSmooth,3
26x19,26x19,26,19,6.328682285789291,0.5286811407135817,0.5643798128432607,knnSmooth,3
26x20,26x20,26,20,3.3205408683247972,0.5029234627245748,2.173939348046762,knnSmooth,3
26x21,26x21,26,21,2.7791560334265215,0.5787589694447357,2.259031194276588,knnSmooth,3
26x22,26x22,26,22,3.7284637245725554,0.569993158258408,1.6740008185316322,knnSmooth,3
26x23,26x23,26,23,3.5210947902340606,0.4247314668736154,2.3177681276955653,knnSmooth,3
27x14,27x14,27,14,4.493003331330758,0.44016694849205446,1.5011405906679376,knnSmooth,3
27x15,27x15,27,15,3.499845773106589,0.5307136134385585,2.0368178943326734,knnSmooth,3
27x17,27x17,27,17,4.232610709797547,0.47259893956719795,1.8292935422223073,knnSmooth,3
27x18,27x18,27,18,3.5399471440410246,0.53381159740714,2.174496453345547,knnSmooth,3
27x19,27x19,27,19,4.5948739404631445,0.49684352737231496,1.4785217254253662,knnSmooth,3
27x20,27x20,27,20,4.139352734584598,0.5195996776281129,1.5994929978001264,knnSmooth,3
27x21,27x21,27,21,3.280425993474422,0.5405254841501628,2.059973623146142,knnSmooth,3
27x22,27x22,27,22,2.5750017646388916,0.519566093011641,2.5074460914936623,knnSmooth,3
7x15,7x15,7,15,0.9268245223721135,0.47113640936254825,3.655599456969154,MIST,4
7x16,7x16,7,16,0.795961843026875,0.5087872774175195,3.9089679979102487,MIST,4
7x17,7x17,7,17,1.0994919789706046,0.4427672240299524,3.563753607288797,MIST,4
7x18,7x18,7,18,0.8384042603112815,0.4823778259848021,3.78317699848811,MIST,4
8x13,8x13,8,13,0.876070170164269,0.5350603401801589,3.935746790535033,MIST,4
8x14,8x14,8,14,0.8905000047677373,0.6007599799452467,3.5843970074082216,MIST,4
8x15,8x15,8,15,0.8485244581555886,0.6308949383105109,3.6537133080533444,MIST,4
8x16,8x16,8,16,0.8638716716899959,0.532601646185053,3.8948919124798453,MIST,4
8x17,8x17,8,17,1.237080845856906,0.5649420632770964,3.265068041296227,MIST,4
8x18,8x18,8,18,0.9646325727840291,0.4974295218393274,3.7287082467643304,MIST,4
8x19,8x19,8,19,0.8549898573089453,0.5184795064422671,3.8876157960961844,MIST,4
9x13,9x13,9,13,0.7907938686740479,0.4813621756149894,3.8186347051396523,MIST,4
9x14,9x14,9,14,0.8009516576306364,0.7071861018924757,3.7934524838294683,MIST,4
9x15,9x15,9,15,0.9320267794462468,0.7134637653880602,3.583725347677432,MIST,4
9x16,9x16,9,16,0.8667321708370956,0.6043301156984098,3.6883215334989075,MIST,4
9x17,9x17,9,17,0.9781310781496392,0.44544830553180953,3.6394962915963185,MIST,4
9x18,9x18,9,18,0.9431739908390068,0.4627921020112833,3.646473136597065,MIST,4
10x13,10x13,10,13,0.844269576659784,0.48355314446137415,3.707711879019217,MIST,4
10x15,10x15,10,15,0.8407825025217843,0.5972172489970196,3.6639590219224774,MIST,4
10x16,10x16,10,16,0.9320520294398248,0.4852295128362319,3.618635978545957,MIST,4
10x17,10x17,10,17,0.8435841407424229,0.4220572118195513,3.7656638468196353,MIST,4
10x18,10x18,10,18,0.782509986587892,0.47416007099087715,3.975512489212402,MIST,4
11x12,11x12,11,12,1.2500858528137042,0.4643351754297642,3.793059185906319,MIST,4
11x13,11x13,11,13,0.9670536904542597,0.6619904469026471,3.494838961989695,MIST,4
11x14,11x14,11,14,1.240871359398318,0.672419727676269,3.4159242765469413,MIST,4
11x15,11x15,11,15,1.31770797429167,0.6998316672068178,3.3852052898770695,MIST,4
11x16,11x16,11,16,0.8555247765874024,0.5146371513167577,3.665426603279538,MIST,4
11x17,11x17,11,17,1.1315596012671045,0.4670399694850805,3.7433189860890823,MIST,4
12x12,12x12,12,12,0.7741992551963892,0.43624025167481423,3.833565463085716,MIST,4
12x13,12x13,12,13,0.7914182353327022,0.5775961435775898,3.778254550838207,MIST,4
12x14,12x14,12,14,0.8756355208454024,0.6150760627296646,3.63666438528032,MIST,4
12x15,12x15,12,15,0.8221212055205169,0.6431281869492619,3.81061145139175,MIST,4
12x16,12x16,12,16,1.0570152434738216,0.7196055905006852,3.3418007054566106,MIST,4
12x17,12x17,12,17,0.946195608471205,0.45169566832703606,3.634802720781358,MIST,4
13x11,13x11,13,11,0.7140294485948856,0.46476228986432366,3.9967823770602617,MIST,4
13x12,13x12,13,12,0.7852440505990512,0.5887431610951549,3.7771303927331603,MIST,4
13x13,13x13,13,13,0.824489567814409,0.6073103248554675,3.718076653249362,MIST,4
13x14,13x14,13,14,0.8902481587443966,0.5564413719265168,3.6515292318223342,MIST,4
13x15,13x15,13,15,0.9173831535635291,0.5854349806434896,3.549079031843543,MIST,4
13x16,13x16,13,16,1.180982294207248,0.6889757076028135,3.2624400970389886,MIST,4
13x17,13x17,13,17,0.9848241427335308,0.46075835415500455,3.64043008695609,MIST,4
13x18,13x18,13,18,0.8904041941599867,0.5087767981159914,3.8152668228173177,MIST,4
14x7,14x7,14,7,0.9540149610429631,0.5560079298486279,3.538260653021211,MIST,4
14x8,14x8,14,8,0.8725796089469147,0.5834553038511665,3.663552897966631,MIST,4
14x9,14x9,14,9,0.9598097366280793,0.4933616574764147,3.61998002046161,MIST,4
14x10,14x10,14,10,0.7586874399411937,0.5769002578433772,3.8055733901958138,MIST,4
14x11,14x11,14,11,0.7691882949080697,0.5735412295209791,3.812086318548742,MIST,4
14x12,14x12,14,12,0.8322395176178845,0.5979047420417831,3.7320856203268784,MIST,4
14x13,14x13,14,13,1.2890320835989115,0.4462362730531905,3.4406683068386825,MIST,4
14x14,14x14,14,14,0.9264009332620343,0.5838375590640372,3.5697862440553125,MIST,4
14x15,14x15,14,15,0.8481043944052973,0.6535343324450713,3.6897182742788774,MIST,4
14x16,14x16,14,16,1.0105675550645143,0.7353767779288714,3.474635231720025,MIST,4
14x17,14x17,14,17,0.7982057397187302,0.5052115906759077,3.860592040032903,MIST,4
14x18,14x18,14,18,0.848117343950965,0.4736759141248023,3.810423829826505,MIST,4
15x5,15x5,15,5,1.1176122447538919,0.44816370074821027,3.7612042586418357,MIST,4
15x6,15x6,15,6,0.9316607870522502,0.4526396412323877,3.5743129239969944,MIST,4
15x7,15x7,15,7,0.8358125936688672,0.5803970297316285,3.7843152349654625,MIST,4
15x8,15x8,15,8,0.9035385149441706,0.5027704866328727,3.626965141475922,MIST,4
15x9,15x9,15,9,0.8865568346301581,0.6915436752425317,3.6430081377653742,MIST,4
15x10,15x10,15,10,0.8618820136183283,0.7634938078825517,3.7371642041626223,MIST,4
15x11,15x11,15,11,0.818123937728896,0.5738733709387683,3.7923442785575,MIST,4
15x12,15x12,15,12,0.7124901339256622,0.5420262262363338,3.9857171566499856,MIST,4
15x13,15x13,15,13,0.8158663305724464,0.7018796105563258,3.76827680596391,MIST,4
15x14,15x14,15,14,0.7397092646207184,0.6491777086469889,3.877784680152619,MIST,4
15x15,15x15,15,15,0.9137920204692866,0.5962024588503125,3.5318291330529794,MIST,4
15x16,15x16,15,16,0.7831036000233126,0.805767651609031,3.8570305460304164,MIST,4
15x17,15x17,15,17,1.382980382905992,0.49634505872451173,3.160004145654278,MIST,4
15x18,15x18,15,18,0.8424019411162802,0.5549984841388718,3.7989051150473676,MIST,4
16x3,16x3,16,3,0.7709794323200674,0.5148651342781926,3.984663264011833,MIST,4
16x4,16x4,16,4,0.8786580427418507,0.5904774885113194,3.7721996800735944,MIST,4
16x5,16x5,16,5,0.893179597311595,0.5397113735366718,3.6617311484170307,MIST,4
16x6,16x6,16,6,0.7289063697987439,0.5447668423101036,3.8971028319995966,MIST,4
16x7,16x7,16,7,0.8357844414916639,0.6786361935508075,3.7336863348482607,MIST,4
16x8,16x8,16,8,0.8340270024230559,0.542598671608558,3.742419551498796,MIST,4
16x9,16x9,16,9,0.8128435332524837,0.6412246629198171,3.7431005615630992,MIST,4
16x10,16x10,16,10,0.8351978569349556,0.6495128707580501,3.66405376997091,MIST,4
16x11,16x11,16,11,0.7817957410585249,0.7394121345454719,3.7581395140279934,MIST,4
16x12,16x12,16,12,0.7865344363159288,0.6796992579164363,3.7817784165141433,MIST,4
16x13,16x13,16,13,0.9338508994267001,0.6835668429621146,3.5212574643730514,MIST,4
16x14,16x14,16,14,0.8729456810950087,0.6206828140298232,3.6429351400596417,MIST,4
16x15,16x15,16,15,0.7222088704711784,0.7843460344493292,3.94080485771088,MIST,4
16x16,16x16,16,16,0.7950300620249767,0.557823592387803,3.786144155465138,MIST,4
16x17,16x17,16,17,0.844160824375466,0.4477987735191088,3.8152395159674652,MIST,4
16x18,16x18,16,18,1.7585684798647057,0.3632960553794444,3.2809532810770574,MIST,4
16x19,16x19,16,19,0.7556306182774402,0.4882736064215208,3.9626239009607973,MIST,4
17x4,17x4,17,4,0.9118257302537469,0.5979865628811033,3.75212177588487,MIST,4
17x5,17x5,17,5,0.8306576383653735,0.528415060860524,3.768687460519668,MIST,4
17x6,17x6,17,6,0.8988570167573162,0.5681275038504585,3.6058912906241414,MIST,4
17x7,17x7,17,7,0.840926571601443,0.5284989814015019,3.793927601466876,MIST,4
17x8,17x8,17,8,0.7927530028714972,0.5798257155833089,3.9569567937127346,MIST,4
17x9,17x9,17,9,0.7543308635703933,0.6631312262408535,3.8885750808839115,MIST,4
17x10,17x10,17,10,0.8124828482489734,0.6903987301171647,3.7751656882992104,MIST,4
17x11,17x11,17,11,0.8266824771373488,0.742348017408714,3.6838022187080828,MIST,4
17x12,17x12,17,12,0.8343811991047084,0.6386110444002424,3.7248015358729627,MIST,4
