,spot,x,y,rmse,pcc,snr,model,cvFold
19x14,19x14,19,14,0.8988863986277896,0.42934319757010747,3.410436827268578,mcImpute,1
19x15,19x15,19,15,0.9304216061305843,0.4300904394133421,3.3547415343829834,mcImpute,1
19x17,19x17,19,17,0.9755470688624168,0.41295548941093324,3.2464947822027588,mcImpute,1
19x18,19x18,19,18,0.9032857421887783,0.42330420835963367,3.3355898172671274,mcImpute,1
19x19,19x19,19,19,0.8711371980909249,0.453265418020861,3.4703336277254593,mcImpute,1
19x20,19x20,19,20,0.9598153920975593,0.4229432112318863,3.2841333370285413,mcImpute,1
19x21,19x21,19,21,0.9901919088177633,0.44663146522490893,3.3245719065770865,mcImpute,1
19x22,19x22,19,22,0.8519249070328943,0.4767641232912332,3.436977024354995,mcImpute,1
19x23,19x23,19,23,0.8717461295883299,0.46596390567547397,3.4514244407284114,mcImpute,1
19x24,19x24,19,24,0.9342414508234526,0.5247049264032012,3.299842772967468,mcImpute,1
19x25,19x25,19,25,0.8821497578965941,0.39831371562158724,3.452150896050065,mcImpute,1
19x26,19x26,19,26,0.9272268005625506,0.4573855974738533,3.357806392886958,mcImpute,1
19x27,19x27,19,27,0.9270944826917834,0.4383561494375794,3.331571666471058,mcImpute,1
19x28,19x28,19,28,0.9344791630550096,0.4367343286024271,3.347761062338453,mcImpute,1
19x29,19x29,19,29,1.0094379969276828,0.4853044772442354,3.271461005076829,mcImpute,1
19x30,19x30,19,30,0.8745961058488448,0.4731991359365978,3.478208769265993,mcImpute,1
19x31,19x31,19,31,0.9183964602526484,0.4895966499748985,3.334559535885399,mcImpute,1
20x10,20x10,20,10,1.0027931631273586,0.5429716720278874,3.2035820984022805,mcImpute,1
20x13,20x13,20,13,0.9935056693391576,0.404784670018942,3.2492557730347,mcImpute,1
20x14,20x14,20,14,1.0820512754253844,0.418651651175087,3.25781667858947,mcImpute,1
20x15,20x15,20,15,1.145567485052923,0.4393468399494789,3.0454793034599366,mcImpute,1
20x16,20x16,20,16,0.8706704371030126,0.4590663087591191,3.424865022847414,mcImpute,1
20x17,20x17,20,17,0.9969840509016691,0.48546019604781565,3.218007795110995,mcImpute,1
20x18,20x18,20,18,0.972886818787414,0.4483740274016058,3.2244578441792666,mcImpute,1
20x19,20x19,20,19,0.8875063060980947,0.47048324924092133,3.355401597615988,mcImpute,1
20x20,20x20,20,20,0.9211590567067239,0.46289551348373614,3.345257891445658,mcImpute,1
20x21,20x21,20,21,0.890680850543829,0.4268483702579353,3.4706175359621994,mcImpute,1
20x22,20x22,20,22,0.9510083830099031,0.45710058246676377,3.275386463893301,mcImpute,1
20x23,20x23,20,23,0.9696570594918671,0.4812855092850543,3.2668203025683007,mcImpute,1
20x24,20x24,20,24,0.9994441593090856,0.6755764847084613,3.2360646473237096,mcImpute,1
20x25,20x25,20,25,0.7694696182893132,0.43054524875327993,3.648738283869276,mcImpute,1
20x26,20x26,20,26,0.9231642149713061,0.42854267044558997,3.324965841598209,mcImpute,1
20x27,20x27,20,27,1.0607418958419292,0.6595748998765645,3.218152766362533,mcImpute,1
20x28,20x28,20,28,1.0941536787376263,0.35558035687633704,3.1816482861750295,mcImpute,1
20x29,20x29,20,29,0.922163482561414,0.47555134212908545,3.306240342751655,mcImpute,1
20x30,20x30,20,30,0.9496911955465381,0.5450509206634182,3.241875017185328,mcImpute,1
20x31,20x31,20,31,0.9912301285148725,0.4860534329683923,3.232169787580508,mcImpute,1
21x10,21x10,21,10,1.0196949979249474,0.4976104362819961,3.2389948249351623,mcImpute,1
21x13,21x13,21,13,0.9798476721378749,0.4286324357159279,3.2476938711199104,mcImpute,1
21x14,21x14,21,14,0.995540542463696,0.41227271532905463,3.249198790392779,mcImpute,1
21x15,21x15,21,15,1.0616776537727575,0.4701753458337936,3.1425582089420567,mcImpute,1
21x16,21x16,21,16,0.8715963923889243,0.42436254554935626,3.5302302819104523,mcImpute,1
21x17,21x17,21,17,0.9079764684996183,0.4766333964657785,3.3552866930138805,mcImpute,1
21x18,21x18,21,18,1.0534699472346156,0.4699156236377223,3.1456552110834948,mcImpute,1
21x19,21x19,21,19,1.0580025318025543,0.4890167264634654,3.214560120957671,mcImpute,1
21x20,21x20,21,20,1.0274973247094388,0.44663142235933156,3.2573423059102504,mcImpute,1
21x21,21x21,21,21,1.0063947346040836,0.47805698505760147,3.2319736528224183,mcImpute,1
21x22,21x22,21,22,0.8521298604624897,0.44500895361440973,3.440797977440942,mcImpute,1
21x23,21x23,21,23,1.0440019978809336,0.5486210582122308,3.1519891170175836,mcImpute,1
21x24,21x24,21,24,0.9427004108576724,0.5975073111670887,3.2712813696509917,mcImpute,1
21x25,21x25,21,25,1.0014333441852075,0.41179174838724586,3.19221792942704,mcImpute,1
21x26,21x26,21,26,0.9795332794511747,0.4043048606265475,3.2564800108569516,mcImpute,1
21x27,21x27,21,27,1.0368803240836555,0.5682834806115915,3.1920586914153306,mcImpute,1
21x28,21x28,21,28,0.9477686504414531,0.44249821343438,3.414311477092169,mcImpute,1
21x29,21x29,21,29,0.9381288531927278,0.48480253458243927,3.306543012584508,mcImpute,1
21x30,21x30,21,30,0.9086482998340141,0.4819221877990145,3.322699278049935,mcImpute,1
21x31,21x31,21,31,1.0430331486726339,0.5129129469644881,3.22330333353075,mcImpute,1
22x11,22x11,22,11,0.9226645469732441,0.4067020689580695,3.352633013300217,mcImpute,1
22x13,22x13,22,13,0.9892368070893764,0.5197902272213545,3.215331701649804,mcImpute,1
22x14,22x14,22,14,1.054180247710639,0.4516522833083493,3.1247872910368737,mcImpute,1
22x15,22x15,22,15,0.8318774763940098,0.42355052707847096,3.464077797185091,mcImpute,1
22x16,22x16,22,16,0.836005837921054,0.42966125114909653,3.5103171595548623,mcImpute,1
22x17,22x17,22,17,0.9209316158561157,0.4396807979926462,3.360500185254727,mcImpute,1
22x18,22x18,22,18,0.9711700076186387,0.47837398738438947,3.2338492409411033,mcImpute,1
22x19,22x19,22,19,0.9258173004672199,0.4584490412541009,3.3148861185705956,mcImpute,1
22x20,22x20,22,20,0.9965025979640566,0.45920500769301265,3.2200502394294217,mcImpute,1
22x21,22x21,22,21,0.9157646071153553,0.4424918531646318,3.364399185335394,mcImpute,1
22x23,22x23,22,23,0.8994055283115264,0.4442161579479796,3.3591721904702254,mcImpute,1
22x24,22x24,22,24,1.0718361606542546,0.6276649224932997,3.1959676698651798,mcImpute,1
22x25,22x25,22,25,0.9493285279087397,0.5552766199032861,3.24242400380044,mcImpute,1
22x26,22x26,22,26,0.9792387936431887,0.43678400109458493,3.2392631694486806,mcImpute,1
22x27,22x27,22,27,1.0510243490731919,0.47119537509810544,3.189203215779083,mcImpute,1
22x28,22x28,22,28,1.0712663055950304,0.4478053946287426,3.138596814403737,mcImpute,1
22x29,22x29,22,29,0.9048570108720968,0.4926973451855439,3.381844763212852,mcImpute,1
22x30,22x30,22,30,0.9133350284342969,0.478562419337184,3.334533643721154,mcImpute,1
22x31,22x31,22,31,0.9242457327749385,0.5079394325122135,3.3150966876690617,mcImpute,1
23x10,23x10,23,10,0.9941152257663926,0.39703609940253654,3.3127140804040733,mcImpute,1
23x11,23x11,23,11,1.0725450679111188,0.4541671397882532,3.077186409293923,mcImpute,1
23x13,23x13,23,13,1.0650686855580291,0.5498173574330001,3.121279483021225,mcImpute,1
23x14,23x14,23,14,0.9054813240185795,0.4134229070063815,3.385522431381203,mcImpute,1
23x15,23x15,23,15,0.9557712742701269,0.4360820030179688,3.244980379850283,mcImpute,1
23x16,23x16,23,16,0.9271466554313966,0.415474516582102,3.364514733646015,mcImpute,1
23x17,23x17,23,17,0.9870957853634109,0.48577147967743706,3.2412753651261417,mcImpute,1
23x18,23x18,23,18,0.9645326871397647,0.420268513535469,3.2711281313650256,mcImpute,1
23x19,23x19,23,19,0.9385550918369079,0.4787902522019224,3.314723392241318,mcImpute,1
23x20,23x20,23,20,0.8992649381286656,0.46545197992788884,3.4078296460993616,mcImpute,1
23x21,23x21,23,21,1.0516810471566365,0.4786550786780947,3.143295325891631,mcImpute,1
23x22,23x22,23,22,0.9583429254739632,0.44602990800233105,3.3243025851454284,mcImpute,1
23x23,23x23,23,23,0.939993665771996,0.4578760234433243,3.2744318257653715,mcImpute,1
23x24,23x24,23,24,1.0543300979932728,0.5787997420974282,3.191692929902828,mcImpute,1
23x25,23x25,23,25,1.0328947827694108,0.5395459678430123,3.1885891875193533,mcImpute,1
23x26,23x26,23,26,0.9590176481013912,0.4192255360728382,3.2645437282475043,mcImpute,1
23x27,23x27,23,27,0.9968566841813327,0.4521858769717577,3.2070115986048986,mcImpute,1
23x28,23x28,23,28,0.8519261690612032,0.43187359119866897,3.5011501896823707,mcImpute,1
23x29,23x29,23,29,0.9410933143882152,0.4666942553312261,3.2951941784432854,mcImpute,1
23x30,23x30,23,30,0.9705280033579328,0.510123014529497,3.235308828678062,mcImpute,1
23x31,23x31,23,31,0.9581119179335533,0.5036964601370623,3.2829518842599184,mcImpute,1
24x10,24x10,24,10,1.0028805118859478,0.4399017876274015,3.1527610726412427,mcImpute,1
24x11,24x11,24,11,0.8989260383672047,0.4546820605052616,3.3970510500709383,mcImpute,1
24x13,24x13,24,13,0.890528196052131,0.4476340500307171,3.3796177933969465,mcImpute,1
24x14,24x14,24,14,1.0278111511476928,0.4740921845071704,3.1286906216649544,mcImpute,1
24x15,24x15,24,15,0.84986577941377,0.44073621165303867,3.497013754336054,mcImpute,1
24x16,24x16,24,16,0.9075587047594625,0.4607597994658896,3.383366880518892,mcImpute,1
24x17,24x17,24,17,0.8679470940074963,0.44395936199454783,3.417197389057434,mcImpute,1
24x18,24x18,24,18,0.9292879969346636,0.44251606805070254,3.326677434163107,mcImpute,1
24x19,24x19,24,19,0.9896317889412694,0.46698832028224646,3.2048455991793023,mcImpute,1
24x20,24x20,24,20,1.0557390671597058,0.4627411939069653,3.124977024606527,mcImpute,1
24x21,24x21,24,21,0.9316977084536459,0.48880891153561534,3.3562632805636423,mcImpute,1
24x22,24x22,24,22,0.8872112099633924,0.4706206768105464,3.383238357711863,mcImpute,1
24x23,24x23,24,23,0.8905010008616612,0.4323225118501081,3.362906703374171,mcImpute,1
24x24,24x24,24,24,1.0824655893935045,0.6686862149538244,3.1109607887237902,mcImpute,1
24x25,24x25,24,25,0.961405681750452,0.438836401191915,3.288852221988481,mcImpute,1
24x26,24x26,24,26,0.9748292975999598,0.4207860123218613,3.248293847963053,mcImpute,1
24x27,24x27,24,27,0.9375245530606827,0.4334736153204821,3.315716615602694,mcImpute,1
24x28,24x28,24,28,0.8484722662797977,0.43897387539408034,3.5025888935335705,mcImpute,1
24x29,24x29,24,29,1.025146751777844,0.4604871845261995,3.228901290596686,mcImpute,1
24x30,24x30,24,30,0.8917244432665942,0.474125457954817,3.394327140260789,mcImpute,1
24x31,24x31,24,31,0.9866435448486275,0.46358529718077424,3.315714272788329,mcImpute,1
24x9,24x9,24,9,0.9165881746338195,0.3982301085376362,3.273110405637475,mcImpute,1
25x10,25x10,25,10,0.9864282990269767,0.4149035292664893,3.2593418714160856,mcImpute,1
25x11,25x11,25,11,1.0232743893347838,0.5257689846363012,3.1404413838961007,mcImpute,1
25x13,25x13,25,13,0.8812691056810021,0.4682041949775089,3.395429549499428,mcImpute,1
25x14,25x14,25,14,0.912721491339153,0.4429563830737428,3.365733747886328,mcImpute,1
25x15,25x15,25,15,0.9092481906104238,0.41668149453581715,3.355745806748987,mcImpute,1
25x16,25x16,25,16,0.9030534925709756,0.47821547782097806,3.4643002593239656,mcImpute,1
25x17,25x17,25,17,0.8762402420072524,0.4588798068241317,3.419275495792631,mcImpute,1
25x18,25x18,25,18,0.9604014699064218,0.4271397532210579,3.2789043647450615,mcImpute,1
25x19,25x19,25,19,0.915756353790088,0.4319919107746736,3.3893318692899665,mcImpute,1
25x20,25x20,25,20,0.9998723439836037,0.42693969345921795,3.282116152308176,mcImpute,1
25x21,25x21,25,21,0.9834382638171498,0.45170463743566064,3.3032158392902993,mcImpute,1
25x22,25x22,25,22,0.8724994573474637,0.47804048428216134,3.4424695495230715,mcImpute,1
25x23,25x23,25,23,1.047979059802364,0.4246236347694727,3.176700575753627,mcImpute,1
25x24,25x24,25,24,1.0294909866909074,0.5122661707388658,3.1928209095433586,mcImpute,1
25x25,25x25,25,25,1.032352098555538,0.3799341520686967,3.1891870842513486,mcImpute,1
25x26,25x26,25,26,0.9866093736216952,0.40670568645971106,3.3128907458217225,mcImpute,1
25x27,25x27,25,27,0.9396790781116833,0.5420115619153276,3.30264469942909,mcImpute,1
25x28,25x28,25,28,0.896557341321789,0.44064016574534226,3.491336979218906,mcImpute,1
25x29,25x29,25,29,0.9473981840599149,0.44853385779696037,3.282898268475889,mcImpute,1
25x30,25x30,25,30,0.8836149020189562,0.44171571706286517,3.42706074531341,mcImpute,1
25x31,25x31,25,31,0.9285410197908479,0.4661433514994049,3.2980449969333137,mcImpute,1
25x9,25x9,25,9,1.1602975670590552,0.5166397269392651,2.9322531177292763,mcImpute,1
26x11,26x11,26,11,0.8975158090884865,0.44449700297269534,3.4368818873005704,mcImpute,1
26x13,26x13,26,13,0.9689068680210213,0.4222195838213284,3.2475221656793867,mcImpute,1
26x14,26x14,26,14,0.8897218806030343,0.40085903595648453,3.3805486231875634,mcImpute,1
26x15,26x15,26,15,0.8986851456375337,0.3818677352832659,3.424287478387452,mcImpute,1
26x16,26x16,26,16,0.9693690184176402,0.4737652469642194,3.2429254957404914,mcImpute,1
26x17,26x17,26,17,1.0701073703902826,0.4207091986021807,3.2196933747620786,mcImpute,1
26x18,26x18,26,18,0.9066922839407175,0.4751672309255374,3.40579024057713,mcImpute,1
26x19,26x19,26,19,0.9620863726679338,0.46260574803559307,3.236500893347334,mcImpute,1
26x20,26x20,26,20,0.8562919838864056,0.45138470122260776,3.4980214663329363,mcImpute,1
26x21,26x21,26,21,0.924298930119792,0.4775277213261261,3.358210403930955,mcImpute,1
26x22,26x22,26,22,0.9609387065949774,0.4510566018547022,3.236154519354395,mcImpute,1
26x23,26x23,26,23,0.9789000843389393,0.4066780329838224,3.225361472033213,mcImpute,1
26x24,26x24,26,24,0.9521035319521077,0.5216829157208911,3.3073134811151306,mcImpute,1
26x25,26x25,26,25,1.0370439685248494,0.3727617222528957,3.2562556470823996,mcImpute,1
26x26,26x26,26,26,0.861816196439345,0.4620096253398007,3.555497336248423,mcImpute,1
26x27,26x27,26,27,0.9923461749646941,0.6080317526337925,3.2614646654846053,mcImpute,1
26x28,26x28,26,28,0.9554349219900937,0.39619378165419394,3.30542405081354,mcImpute,1
26x29,26x29,26,29,1.027763722116405,0.4343428788083277,3.2934324416048537,mcImpute,1
26x30,26x30,26,30,0.942677833470535,0.4086994814840566,3.312985840715855,mcImpute,1
26x31,26x31,26,31,1.0661912655403907,0.48229943416957083,3.2635713160801454,mcImpute,1
26x9,26x9,26,9,0.9323973436900127,0.44379370029316867,3.2932460947290303,mcImpute,1
27x11,27x11,27,11,0.9527945499998309,0.398999116563823,3.258992427180805,mcImpute,1
27x12,27x12,27,12,1.0214469071337062,0.4188246003321887,3.160305510093772,mcImpute,1
27x13,27x13,27,13,0.911478912929985,0.40640123747401646,3.3365735411791095,mcImpute,1
27x14,27x14,27,14,0.957662593503621,0.4262496842831127,3.2992760662778737,mcImpute,1
27x15,27x15,27,15,0.9020858107677259,0.415027676049467,3.395184859810671,mcImpute,1
27x16,27x16,27,16,0.8966713129788708,0.4917771426873362,3.4605260033098255,mcImpute,1
27x17,27x17,27,17,0.9870806868073295,0.4355446953457101,3.158949488902232,mcImpute,1
27x18,27x18,27,18,0.8628285221383757,0.4587708292657282,3.4846004599650855,mcImpute,1
27x19,27x19,27,19,0.969067026840861,0.45973372018835107,3.3169027182254833,mcImpute,1
27x20,27x20,27,20,0.926892832226681,0.4280287592234676,3.3213764179057463,mcImpute,1
27x21,27x21,27,21,1.034241612829705,0.425786343057828,3.194168903145189,mcImpute,1
27x22,27x22,27,22,0.9732115530789506,0.4033870769688267,3.197621923224945,mcImpute,1
27x23,27x23,27,23,1.038176158113456,0.5294089836977198,3.1324053297338192,mcImpute,1
27x25,27x25,27,25,1.1308650697899232,0.346063176330128,3.0915727085462685,mcImpute,1
27x26,27x26,27,26,0.8580844018849108,0.4159809475514975,3.490971767021819,mcImpute,1
27x27,27x27,27,27,0.9421940066040977,0.41760161977112387,3.354148154264443,mcImpute,1
27x28,27x28,27,28,0.8368722131902568,0.43753581688546495,3.4732374706224713,mcImpute,1
27x29,27x29,27,29,1.0421983520666376,0.43692867722820294,3.1333290358846155,mcImpute,1
27x30,27x30,27,30,1.286174462607278,0.3885245173315605,2.93701300392754,mcImpute,1
27x31,27x31,27,31,1.8319735330061333,0.33240368874062465,2.398776640086888,mcImpute,1
27x9,27x9,27,9,0.98178645218353,0.4872345212291228,3.209967015895626,mcImpute,1
28x10,28x10,28,10,0.9852959660515961,0.47292047115745417,3.129648320995817,mcImpute,1
28x11,28x11,28,11,0.9783874294252839,0.40551797860724825,3.2371835928981754,mcImpute,1
28x12,28x12,28,12,1.0484366071868885,0.4143742058494176,3.1448516263377315,mcImpute,1
28x13,28x13,28,13,0.9992020100913999,0.3990964028874,3.201496089370201,mcImpute,1
28x14,28x14,28,14,0.9530968171106289,0.39181225640064954,3.3022008651596404,mcImpute,1
28x15,28x15,28,15,0.948317138082615,0.4552532787853701,3.3026237700162264,mcImpute,1
28x16,28x16,28,16,0.8938522928346546,0.3980003687431502,3.372729393724034,mcImpute,1
28x17,28x17,28,17,0.8546008363399162,0.4102237869023945,3.47432424444056,mcImpute,1
28x18,28x18,28,18,0.9270354093513721,0.42609916036623074,3.3478137278317246,mcImpute,1
28x19,28x19,28,19,0.9604780962423559,0.4128909686262885,3.2098084735495784,mcImpute,1
28x20,28x20,28,20,1.034719076876728,0.4419136540797181,3.1117301193226448,mcImpute,1
28x21,28x21,28,21,0.8954817336570741,0.4022260996780722,3.4072405502957177,mcImpute,1
28x22,28x22,28,22,1.212637394596809,0.330912322414668,2.966752009070116,mcImpute,1
28x23,28x23,28,23,1.2255371449973662,0.6017088569040188,2.9838985481677636,mcImpute,1
28x25,28x25,28,25,1.5825176520991773,0.3223362913998853,2.6956146038019666,mcImpute,1
28x26,28x26,28,26,1.0924350535001024,0.47206092911190334,3.05978379699349,mcImpute,1
28x27,28x27,28,27,0.8674486317789036,0.4365165775500538,3.565285759066118,mcImpute,1
28x28,28x28,28,28,0.9926457793345937,0.4109031696533927,3.35564666289906,mcImpute,1
28x29,28x29,28,29,0.8722241268437061,0.41659300077468664,3.4736423440139266,mcImpute,1
28x30,28x30,28,30,1.2118141034384833,0.35811356558485863,3.0057945176696355,mcImpute,1
28x31,28x31,28,31,1.3343609109689072,0.35118396878139385,2.7751444112072714,mcImpute,1
28x9,28x9,28,9,0.9912490738857697,0.45622434022895786,3.134269399407216,mcImpute,1
29x10,29x10,29,10,1.0900455929564787,0.4538067584865162,3.0830932195853653,mcImpute,1
29x11,29x11,29,11,1.1263774541895915,0.4034180392404596,2.9668475669433017,mcImpute,1
29x12,29x12,29,12,1.0174229155753391,0.4716570878088118,3.1347650790553296,mcImpute,1
29x13,29x13,29,13,0.9684370272501008,0.4548398932358586,3.235779816529524,mcImpute,1
29x14,29x14,29,14,0.9545060967013841,0.43027146887226747,3.3107579644888054,mcImpute,1
29x15,29x15,29,15,0.9915476693372459,0.4339146291203205,3.203135926388995,mcImpute,1
29x16,29x16,29,16,0.9212178558388513,0.4045993987800782,3.4305715461129553,mcImpute,1
29x17,29x17,29,17,0.9869075392687225,0.4678986143077857,3.1550765539198693,mcImpute,1
29x18,29x18,29,18,1.0687386919898694,0.40649036099844255,3.1329015620639553,mcImpute,1
29x19,29x19,29,19,0.8706116837620151,0.44846484716927326,3.4672295746707076,mcImpute,1
29x20,29x20,29,20,0.9896725656335785,0.37648563295485304,3.1732929144632513,mcImpute,1
29x21,29x21,29,21,0.9562345142547938,0.4137465795617809,3.245703824423424,mcImpute,1
29x23,29x23,29,23,1.2238300843164647,0.39781363651849466,2.882917292489559,mcImpute,1
29x25,29x25,29,25,1.0947120806382415,0.43313631963097043,3.0551301025132624,mcImpute,1
29x26,29x26,29,26,0.9067153755798028,0.3787871956441704,3.29015699349506,mcImpute,1
29x27,29x27,29,27,0.8456583926889533,0.46928446830992854,3.5940935009339183,mcImpute,1
29x28,29x28,29,28,0.8959954881942787,0.4271639531435192,3.438758516979415,mcImpute,1
29x29,29x29,29,29,1.0937606959473236,0.3902644467986174,3.189846836517547,mcImpute,1
29x30,29x30,29,30,1.027629432668299,0.4083353729849484,3.144350897514216,mcImpute,1
29x31,29x31,29,31,1.6538119138884695,0.37377435695554595,2.388805551350438,mcImpute,1
29x9,29x9,29,9,0.9743850507612937,0.4836985265235698,3.1718161130239855,mcImpute,1
30x12,30x12,30,12,1.0914062812118381,0.41592821900903865,3.0294304180625056,mcImpute,1
30x13,30x13,30,13,0.9940928159685404,0.44379987225327144,3.1979057601701104,mcImpute,1
30x14,30x14,30,14,1.096911619872518,0.4283872339903543,3.1731690675827178,mcImpute,1
30x15,30x15,30,15,0.9694731456522792,0.39735245282067577,3.29633595952136,mcImpute,1
30x16,30x16,30,16,0.9906705145066036,0.4348369566680073,3.350695954561875,mcImpute,1
30x17,30x17,30,17,1.064926774662039,0.41069366035670285,3.1127265604711947,mcImpute,1
30x18,30x18,30,18,1.044180361895552,0.41364057046256764,3.1550168205144695,mcImpute,1
30x19,30x19,30,19,0.8902172826656436,0.5089779328115587,3.640864102702238,mcImpute,1
30x20,30x20,30,20,1.0154364151058008,0.3561308795798409,3.1681211249918046,mcImpute,1
30x21,30x21,30,21,1.0418561177331063,0.43655014889567445,3.161087020976337,mcImpute,1
30x22,30x22,30,22,1.001634706457123,0.4163939881609121,3.1955745666999844,mcImpute,1
30x23,30x23,30,23,1.1161095150713425,0.3717818759466647,3.0898421353716867,mcImpute,1
30x24,30x24,30,24,1.4655580452152903,0.27734469551422813,2.763665551920258,mcImpute,1
30x25,30x25,30,25,1.1410945274154756,0.4109432303370468,2.9024549712242163,mcImpute,1
30x26,30x26,30,26,0.876986384143634,0.3910286823842847,3.4349768978244724,mcImpute,1
30x27,30x27,30,27,1.0314474376044458,0.3790128860461967,3.1970039597456186,mcImpute,1
30x28,30x28,30,28,1.0899158000631222,0.39839950210355973,3.089762679399268,mcImpute,1
30x29,30x29,30,29,1.122673581451938,0.3715258818945879,3.0998303166977452,mcImpute,1
30x30,30x30,30,30,1.1539421772540992,0.39966243262243695,3.0166494830220723,mcImpute,1
30x31,30x31,30,31,2.276716925332872,0.3527916366681966,1.9168176112630124,mcImpute,1
31x27,31x27,31,27,1.148174334232413,0.3574607244500442,3.0529005777152065,mcImpute,1
31x28,31x28,31,28,1.4675816255022378,0.3647919586379803,2.6513304025334197,mcImpute,1
31x29,31x29,31,29,1.0302689838114232,0.38785342526398925,3.196259152028052,mcImpute,1
5x14,5x14,5,14,1.018625894440573,0.41737552083609203,3.1603713623987058,mcImpute,1
5x15,5x15,5,15,0.959564584738892,0.4888750293050248,3.2935337485124974,mcImpute,1
5x16,5x16,5,16,1.0354148620719026,0.594107009963721,3.1578105775016123,mcImpute,1
5x17,5x17,5,17,1.0166557204788513,0.5194084638619745,3.161151626739319,mcImpute,1
5x18,5x18,5,18,0.8826942405816988,0.4458615812483113,3.4040914984409936,mcImpute,1
5x19,5x19,5,19,0.9096293821599933,0.484328245963895,3.3831876286563656,mcImpute,1
5x20,5x20,5,20,1.078658574977506,0.5764634208788872,3.1287965145130183,mcImpute,1
5x21,5x21,5,21,1.041127684584866,0.4874428708471757,3.2784642379423903,mcImpute,1
5x23,5x23,5,23,0.9095041094016864,0.43699186499581827,3.3683269932781137,mcImpute,1
6x13,6x13,6,13,0.9797980450310044,0.4623874599761729,3.208777099683383,mcImpute,1
6x14,6x14,6,14,0.9558105187999638,0.6235674228266594,3.3469909297059828,mcImpute,1
6x15,6x15,6,15,0.9771495768255548,0.6101823782295519,3.2402805425384837,mcImpute,1
6x16,6x16,6,16,0.9203431636488428,0.49266370462595394,3.3038579531142567,mcImpute,1
6x17,6x17,6,17,0.9025834648247112,0.4932831168791846,3.3579643440293583,mcImpute,1
6x18,6x18,6,18,0.9903185831351742,0.5002105449354987,3.2466237436512753,mcImpute,1
6x19,6x19,6,19,1.018802047214486,0.5073463682929441,3.2269941138489333,mcImpute,1
6x20,6x20,6,20,1.0270981960946544,0.5247457110478275,3.151614239931705,mcImpute,1
6x21,6x21,6,21,0.9165097549489061,0.4647442530592455,3.3611554250328886,mcImpute,1
6x22,6x22,6,22,0.9590427755919034,0.5247894367800391,3.2778559440670407,mcImpute,1
6x23,6x23,6,23,1.0408024206699953,0.4958087879740996,3.165768325858064,mcImpute,1
6x24,6x24,6,24,0.9522770251702062,0.4730432517146601,3.2918326683689614,mcImpute,1
7x13,7x13,7,13,0.9995388316359728,0.5547831547244302,3.2342752959878416,mcImpute,1
7x14,7x14,7,14,0.9895423467324175,0.5488353667240276,3.2062624532387134,mcImpute,1
7x15,7x15,7,15,0.915119845312801,0.46236805184594587,3.328720977881264,mcImpute,1
7x16,7x16,7,16,0.9460654919667304,0.4617111044134635,3.2728772852831605,mcImpute,1
7x17,7x17,7,17,0.9815949579579445,0.4795406737064561,3.2517508904481867,mcImpute,1
7x18,7x18,7,18,1.017366817677938,0.5239677822596409,3.156831797528362,mcImpute,1
7x19,7x19,7,19,0.9753628392575072,0.5087023524951986,3.2199730700868288,mcImpute,1
7x20,7x20,7,20,0.9768515144943666,0.5987484826264353,3.2270287348208733,mcImpute,1
7x21,7x21,7,21,0.9164029799078155,0.4738827627384773,3.3102377135323526,mcImpute,1
7x22,7x22,7,22,0.9240844955866067,0.45928096776719274,3.3185355024314602,mcImpute,1
7x23,7x23,7,23,0.9622650268374844,0.4953849787677103,3.2396920037154655,mcImpute,1
7x24,7x24,7,24,1.0192152367125462,0.5566907136777367,3.203709582835674,mcImpute,1
7x25,7x25,7,25,1.0658643652411863,0.4886391452675352,3.180682357635561,mcImpute,1
8x13,8x13,8,13,0.9378479683012552,0.5047928541892277,3.2548500151260784,mcImpute,1
8x14,8x14,8,14,1.0182802026295263,0.5082203241775737,3.1269883647547,mcImpute,1
8x15,8x15,8,15,0.9572203913101281,0.531807176838027,3.266137369812,mcImpute,1
8x16,8x16,8,16,0.9446136512647246,0.4914302995577651,3.309405282216818,mcImpute,1
8x17,8x17,8,17,0.9353944161271011,0.48937220073902465,3.298646730287824,mcImpute,1
8x18,8x18,8,18,0.908258556816974,0.4999018855886306,3.324281014640977,mcImpute,1
8x19,8x19,8,19,1.1032483139162308,0.5385775711196239,3.2223698447330413,mcImpute,1
8x20,8x20,8,20,0.9488899374528655,0.5054833234715607,3.3024749873443504,mcImpute,1
8x21,8x21,8,21,0.9484224992241018,0.4771007734593346,3.2365975116019263,mcImpute,1
8x22,8x22,8,22,1.0133929222208988,0.479021913104965,3.163798276828238,mcImpute,1
8x23,8x23,8,23,0.9387329167101417,0.5015892546117902,3.3131307057314117,mcImpute,1
8x24,8x24,8,24,0.9182397164832677,0.5059107844476323,3.3260413266452784,mcImpute,1
8x25,8x25,8,25,0.8660616961379504,0.46219821018715623,3.4474798500812467,mcImpute,1
8x26,8x26,8,26,0.9505478102830274,0.5092544339534384,3.284175816956883,mcImpute,1
9x11,9x11,9,11,1.0475439611490183,0.5014675497501209,3.198450831077054,mcImpute,1
9x13,9x13,9,13,0.9834657104370523,0.4581223243035499,3.1917563974208956,mcImpute,1
9x14,9x14,9,14,1.0213495745767052,0.6336798240859836,3.218089190168918,mcImpute,1
9x17,9x17,9,17,1.0283211696808277,0.4408528894889344,3.1479988493827236,mcImpute,1
